given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
,motbey,43.0,badimara street,rowethorpe,rosebud,3345,nsw,19500328.0,3314402,,lock,4.0,tauss place,argyle,woodcroft,2028,sa,19130105.0,6312603,0
riley,bishop,15.0,hyndes crescent,villa 2,toukley,2641,qld,19741020.0,9752897,riley,lamprey,22.0,embleystreet,,hinchinbrook,3199,vic,19851029.0,8710851,0
mhary,rundle,12.0,bradfield street,hollybrooke,woodlands,3280,vic,19960812.0,2523448,mhary,matthews,26.0,foxall street,upper yarrowitch,newcaslte,6525,vic,19540913.0,2983255,0
alicia,mollross,72.0,mcnamara street,corombie,kuraby,4552,qld,19050908.0,7195535,alicia,ferris,25.0,brereton street,macian house,ruse,2211,,19650926.0,5013659,0
joshua,coleman,16.0,mosman place,aralee,kooyong,3431,nsw,19501024.0,2640319,megan,jessup,5.0,wyatt steet,beachfront c aravan park,ringwood,3225,nsw,19010928.0,9738709,0
jessica,paine,58.0,eddison place,pine hut,new farm,2022,vic,19661210.0,8315488,jessica,mccarthy,131.0,eagle circuit,sherwo od,eight mile plains,812,sa,19341117.0,3738391,0
grace,green,8.0,nagara street,sit 50b,nullawarre,2540,nsw,19771008.0,9946309,grace,green,8.0,nagara street,,nullawarre,2540,nsw,19771008.0,9946309,1
,ebert,96.0,rapanea street,pangani,,6061,nsw,19310909.0,9105802,,robson,10.0,flegg crescent,kuliu p,woongarrah,3149,nsw,19880603.0,6084403,0
abbey,oats,116.0,sabine close,kiloran,camp hill,3930,qld,19471031.0,7179281,abbey,oats,116.0,sabine close,ki loran,,3930,qld,19471031.0,7179281,1
luke,karlsen,119.0,mckenzie street,moonee beach caravan park,woodlands,2224,vic,19060425.0,3838005,luke,karlsen,29.0,mckenzie street,,woodlands,2224,vic,19060425.0,3838005,1
noah,boyle,11.0,dooland court,,flowerdale,3163,vic,19260331.0,2019310,noah,mason,29.0,william huson crescent,court funits,elwood,3155,sa,19500215.0,8353213,0
joshua,dolan,16.0,gabriel place,greglea village,lobethal,5162,qld,19670425.0,4173804,joshua,green,13.0,duncan street,eurok,artarmon,4871,qld,19970505.0,4108253,0
neneh,wheatley,73.0,bunda street,,torquay,3844,nsw,19530310.0,6451877,neneh,wheatley,37.0,bunda s treet,,torquay,3844,nsw,19530310.0,6451877,1
jake,campbell,67.0,larcombe crescent,oaklands village,greensborough,4570,wa,19240304.0,4245106,jake,blaje,212.0,cassons treet,longridge,geelong west,3280,nsw,19601009.0,8244609,0
nicholas,mamarika,15.0,allambee street,koonawarra merino stud,wantirna,2533,vic,19840311.0,4175032,nicholas,mamarika,15.0,allambe street,koonawarra mreino stud,wantirna,2533,vic,19840311.0,4175032,1
connor,arda,35.0,fenner street,summervale,south melbourne,2530,wa,19750417.0,9721130,connor,arda,35.0,,summervale,port macquarie,2530,wa,19750417.0,9721130,1
nicholas,procter,1.0,cavanaugh street,sherwood,leeville,2089,nsw,19031219.0,2662272,nicholas,cochrane,845.0,olney place,,edithvqle,2450,vix,19260717.0,9800269,0
tara,white,1.0,bugden avenue,belvoir,mona vale,2282,vic,19870412.0,9595240,ella,mahno,51.0,ulm tsreet,,northmead,2086,nsw,19330520.0,4464237,0
beau,zeitzen-van der burg,32.0,william webb drive,kilnsey,bundaberg,6489,nsw,19500927.0,5594467,beau,zeitzen-van der burg,,william webu drive,kilnesy,bundaberg,6489,nsw,19500927.0,5594467,1
alyssa,shepherdson,,wuruma place,the willows,leichhardt,2165,qld,19380508.0,8856944,alyssa,shepherdson,,wuruma place,the wi llows,leichhardt,2165,qld,19380508.0,8856494,1
michelle,dearing,183.0,riordan street,dunbar heights,coomera,3219,wa,19000323.0,4082175,michelle,dearing,183.0,riordanstreet,dunbar heights,coomera,3219,wa,19000323.0,4082175,1
zali,walpole,25.0,william hudson crescent,muralappi,brymaroo,3174,wa,19550701.0,9616019,zali,walppkle,25.0,william husson crescent,muralappi,brymaroo,3147,wa,19550701.0,9616019,1
connor,vincent,391.0,woolner circuit,locn 8200,geraldton,2560,qld,19811218.0,9810666,connor,webbn,,hargraves crescent,,andergrove,3806,wa,19501118.0,4659489,0
kirra,spratt,14.0,giles street,rajamare,cleveland,5127,qld,19390404.0,2611615,kirra,,47.0,seaborn place,pleasant acres,arundel,3073,nsw,19781119.0,3690427,0
kylee,kincaid,16.0,eucumbene drive,ochiltree,leongatha,2232,qld,19300802.0,4662381,kylee,kincaid,16.0,eucumbene drive,,sunshine,2232,qld,,4662381,1
charlotte,petersen,66.0,sturgess place,gerovin valley ldge,landsdale,2217,nsw,19190914.0,6017558,charlotte,maier,30.0,mountain creek road,frost mews,eight miye plains,4160,,19451123.0,2565331,0
thomas,manson,22.0,birbai place,karsul,frankston,6532,nsw,19160504.0,3670653,thomas,white,42.0,cochrane rcescent,balmoralgarden,sefthn,3136,qld,19800413.0,1153372,0
joshua,nguyen,11.0,beattie crescent,altona,casino,3029,vic,19240622.0,8948695,joshua,edmeades,1.0,bonney street,,cawarral,3730,nsw,19350621.0,1358747,0
kade,hindmarch,16.0,ross smith crescent,,goonellabah,2116,vic,19400708.0,3431636,kade,hindmarch,16.0,ross smith crescent,,goonellabah,2116,,19400708.0,3431636,1
,nguyen,84.0,small place,jalbarragup homestead,glen eden,3073,qld,19181128.0,5132162,,greeln,32.0,brockway circuit,nuffield village,torrensville,4221,nsw,19591115.0,4867858,0
joshua,hoyland,36.0,hemmings crescent,solitaire,mount eliza,828,wa,19090810.0,7921703,joshua,green,13.0,duncan street,eurok,artarmon,4871,qld,19970505.0,4108253,0
emiily,crossman,16.0,,tulloch,colac,4305,nsw,19641029.0,4013967,emiily,brambld,7.0,collybur l rcescent,arcadia,stratford,5087,vic,19290305.0,1960201,0
joshua,carmody,19.0,shakespeare crescent,kellhaven,edensor park,3250,qld,19050227.0,6686589,joshua,clarke,1.0,savery street,bexley,carnegoe,3028,sa,19011011.0,7741570,0
lauren,perre,22.0,castleton crescent,karinyah,orange,7250,qld,19820605.0,6993851,lauren,shack,345.0,rushbroo k circuit,research station,warrandyte,4740,tas,19590103.0,1987058,0
talia,rees,13.0,lethbridge street,,bronte,3038,nsw,19800402.0,4895894,talia,feast,21.0,dorrit bladk crescent,the stociyards,burnie,6063,vic,,8284375,0
emiily,mchenry,1.0,hurwood place,paramatta park,leeton,2228,nsw,19550504.0,1357509,emiily,ticey,6.0,hazel street,duck creek,cooloongup,800,nsw,19591017.0,6058396,0
jack,collinson,4.0,blowering street,canobolas caravn park,leeton,4221,nsw,19821223.0,5810985,jack,bartel,103.0,baileyplace,killarn ey,christie downs,2228,nsw,19060229.0,7898705,0
lily,noble,24.0,stonehaven crescent,agarabi,emerald,2145,vic,19981015.0,3188848,lily,berry,77.0,crofts crescent,railway cttage,rose bay,3340,sa,19590415.0,6015647,0
,colpo,2.0,trigg place,southern cross,clarinda,6018,vic,19280716.0,4186527,,donaldson,71.0,mannheim street,sandalford komestead,urangan,2713,nsw,19320608.0,5103641,0
ellie,reid,35.0,nemarang crescent,brandywine stud,jarra creek,4051,wa,19090612.0,3825290,ellie,oatwy,84.0,woollum street,blaxlans ck,lower templestowe,1296,wa,19390419.0,9791693,0
hannah,ho,13.0,bradfield street,cremona stud,hurstbridge,2795,nsw,19180207.0,6938730,hannah,valengmini,5.0,rymill place,mayo,east maitland,4615,nsw,19490216.0,2488395,0
isabella,ctercteko,61.0,sturt avenue,avocado acres,planland,7216,vic,19810626.0,8794181,isabella,westbrbook,20.0,yanda street,carlwo,seven hills,2048,tas,19730807.0,1274198,0
cambell,ryan,23.0,bradfield street,bolinda vale,brighton,2537,nsw,19700416.0,7188248,cambell,ryan,23.0,bradfield xtreet,bolinda vale,brighton,2537,nsw,19700416.0,7188298,1
,reid,6.0,kirwan circuit,ardrossan,shoalwater,4701,vic,19620822.0,7700094,,pai nter,60.0,cockle street,tantillon,casula,3064,nsw,19181001.0,4954628,0
mitchell,wheatley,63.0,embling street,,mongarlowe,2795,qld,19641102.0,3016745,mitchell,lex,8.0,dexter street,blythlands,upper coomera,2011,nsw,19430227.0,9870170,0
jessica,dixon,161.0,fred johns crescent,the swamp,roxburgh park,3556,qld,19281113.0,6245244,jessica,dixon,161.0,fred johns crescent,,eaglehawk,3556,qld,19281113.0,6245244,1
matthew,roche,67.0,orchard place,foveaux terraces,mill park,3850,vic,19040419.0,6928752,matthew,roche,67.0,orchard place,foveauxtreraces,nowra,3850,vic,19040419.0,6928752,1
,carullo,5.0,longman street,home vlge,mawson,4572,nsw,19260527.0,5895140,,webxb,3.0,anukana,mclachla nstreet,eastwood,2121,vic,19175009.0,8331654,0
samantha,paterson,8.0,kellick place,berri cottage hmes,belrose,6030,tas,19460814.0,7611475,samantha,bellamy,123.0,hawkesbury crescent,bri stin,pallaar,2756,nsw,19091019.0,8779096,0
,czarnik,10.0,bunbury street,glenavon,ulmarra,4225,qld,19601222.0,3960160,,carullo,66.0,longman street,home vlge,mawson,4572,nss,19260527.0,5895140,0
kyle,brain,8.0,stillwell place,gillin park,bellambi,2320,,19630812.0,8358959,kyle,dixon,106.0,robertso street,merrilea,fullarton,3929,qld,19060420.0,6808962,0
rhys,horsley,11.0,,calala farm,sale,7310,wa,19070227.0,5179281,rhys,horsley,11.0,,calalafarm,sale,7130,nsw,19070227.0,5179281,1
jack,cute,7.0,dash crescent,little forest,seventeen mile rocks,4567,nsw,19090402.0,3506178,jack,dunnicliff,63.0,tristania street,legacy vlge,sale,2248,vic,19760618.0,8513207,0
james,clarke,119.0,moondarra street,de cameron,tweed heads,3095,vic,19061129.0,6885994,jessica,mayer,25.0,dugan street,,nambour,6056,sa,19340201.0,3346974,0
amber,burnell,11.0,captain cook crescent,fig trees,kilsyth,2283,qld,19820812.0,3394398,lachlan,weller,6.0,gara place,berkeley vlge,nunawading,3810,nsw,19140403.0,8566655,0
noah,reid,46.0,truscott street,mckail,dulwich hill,2049,qld,19421216.0,9564581,noah,fusco,65.0,kruseplace,thepoints h olsteins,kununurra,3400,nsw,19490107.0,9136935,0
matisse,kromwyk,14.0,charterisville avenue,phillip lodge,toowoomba,2880,nsw,19190122.0,1739657,matisse,kromwyk,14.0,charterisville avenue,phillip lodge,toowoomba,2880,nsw,19190122.0,1739567,1
caleb,dabinet,30.0,rodway street,,mount ommaney,3133,qld,19040620.0,2071263,caleb,petersen,4.0,grant crescent,kenbar,kellyville,5067,nsw,19051226.0,8942423,0
jayden,glass,33.0,henry melville crescent,biboohra downs,sanctuary point,2283,qld,19510331.0,4079997,jayden,rees,480.0,beaufort retreat,ramano estate locn 1,black rock,5253,qld,19350102.0,8170572,0
callum,everett,13.0,grayson street,logan central plaza,willetton,2621,sa,19840331.0,2551623,callum,everkett,19.0,grayson street,logan central plaza,willetton,2621,sa,19840331.0,2551623,1
lia,voulgaridis,19.0,kingsford smith drive,glenavon,mosman,6158,nsw,19960531.0,3691075,lia,sheley,102.0,wisdom sreet,de cameron,port lincoln,2747,tas,19510313.0,7625458,0
caitlin,rastar,595.0,la trobe close,cressy grove,byaduk,2207,,19940531.0,2416013,caitlin,rastar,595.0,cressy rove,la trobe close,byadk,2207,,19940531.0,2416013,1
caitlin,basey,414.0,pelsart street,st francis vlge,daisy hill,2113,nsw,19110711.0,7811311,caitlin,basey,414.0,pelsart street,st francis vlge,daisyh ill,2113,nsw,19110711.0,7811311,1
william,cheers,18.0,kirwan circuit,ollera,kinross,6026,nsw,19550419.0,5986242,william,ryan,1.0,fortitude street,hd of solomon,atherton,2206,qld,19520613.0,8994180,0
,oreilly,,paul coe crescent,wylarah,tuart hill,3219,vic,19500925.0,4201497,,slavvjevic,5.0,bellinger circuit,panfani,snowtown,6230,vic,19770927.0,8191221,0
nicholas,commons,50.0,couchman crescent,lochlee,parkdale,5169,sa,19980815.0,9438920,nicholas,malin,17.0,hearn street,mia in,acton,5166,nsw,19700121.0,6007254,0
luke,beattie,16.0,blinkhorn place,lucerne park,corrimal,4118,act,19211118.0,1702856,luke,mcphie,20.0,wheadon street,beltunga,christsas creek,3796,nsw,19110123.0,8869942,0
lauren,gastarini,12.0,spowers circuit,menedebri,modbury,4680,vic,19731226.0,5596194,sara,bibrlwicz,46.0,kingscote crescent,rowetho rpe,smithsxbeach,2026,nsw,19120602.0,4090488,0
,greenland,3.0,dines place,bayford cottage,blue haven,2526,vic,19240628.0,5073770,,bazley,14.0,pennefather street,the willotws,greensbrough,4209,wa,19110509.0,7072734,0
oliver,verner,29.0,mcnicoll street,sunbury,berala,3175,vic,19160819.0,7677004,oliver,berry,18.0,mcgill s treet,,bayview,3082,nsw,19720119.0,2589280,0
,grierson,326.0,,sect 106,mcmahons point,6326,tas,19181212.0,4107638,,kars,120.0,gurrang svenue,,rosslea,3241,vic,19880426.0,5932561,0
matthew,browne,392.0,parsons street,north star resort,slacks creek,4501,qld,19720102.0,9033952,matthew,apted,1369.0,,pine tree,toowoon bay,2120,vic,19540130.0,5268631,0
tegan,rosendale,1.0,sherbrooke street,nazareth village,innaloo,2250,wa,19801011.0,9351309,tegan,rosendale,1.0,sherbrooke street,nazareth village,innaloo,2550,nsw,19801011.0,9351309,1
matthew,berry,560.0,westbury circuit,rosetta village,north ward,5082,qld,19820813.0,7825135,matthew,bernry,560.0,westbury circuit,,north qard,5082,qld,19820813.0,7825135,1
,manzie,33.0,hemmant street,lasswade,ormond,3150,qld,19560714.0,7289058,,mcgregor,214.0,keys crescent,cooloolafarms,bouler,3072,nsw,19480329.0,6504301,0
james,dixon,68.0,fanning place,regal oaks retirement vlge,marsden,4300,qld,19750913.0,8198316,james,dixon,68.0,fanningx place,regal oaks retirement vlge,marsden,4300,qld,19750913.0,8198316,1
matthew,jardine,36.0,sainsbury street,alice downs,windsor,4573,nsw,19180805.0,2211117,matthew,goldsworthy,5.0,karuah s treet,,williamstown,5554,wa,19771013.0,5645462,0
daniel,harrington,,la perouse street,bull plain,bogangar,3173,vic,19030123.0,4348887,matthews,harley,32.0,badimaa street,munmurrapark,kinross,6015,qld,19820215.0,7336254,0
lachlan,kluske,4.0,perrin circuit,violet creek,lindfield,3978,nsw,19240721.0,8252947,lachlan,haussen,11.0,moontaplace,wisteria,burwood east,2166,nsw,19180722.0,3285099,0
jade,browne,407.0,sabine close,brentwood vlge,leichhardt,4700,vic,19810923.0,8107465,jade,browne,407.0,sabine close,brentwoidvlge,leichhardt,4708,vic,19810923.0,8107465,1
taalia,clarke,4.0,notting court,aboriginal nhulunbuy hostel,lindfield,2196,qld,19260303.0,8505822,taalia,clarke,4.0,notting court,aboriginal nhulunbuy hostel,lindfield,2195,qld,19260303.0,8505822,1
,dent,4.0,chillagoe street,myliton,hamilton,7325,nsw,19270825.0,9350791,,clarkd,,streeter place,riverside plaza,port lincoln,2090,sa,19700607.0,1250298,0
madison,nguyen,101.0,brisbane avenue,billsblock,richardson,3658,nsw,19450606.0,4699715,madison,shepherd,18.0,ballumbir street,blue hills,corrmal,3168,wa,19170819.0,8120482,0
connor,paine,10.0,adair street,kangarilla,warren,3194,sa,19140306.0,5213108,connor,paine,10.0,adair strret,,warre n,3194,,19140306.0,5213108,1
