given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
tiarna,cannell,685.0,deacon close,nan,wooli,2287,wa,19020305.0,6547713,henrya,ryan,22.0,marconi crescent,nan,tea tree gully,4019,qld,19930928.0,6244854,0
clodagh,sieber,14.0,pandanus street,highfields medical centre,davistown,4066,nsw,19140913.0,2698880,caitlin,bevis,46.0,smith street,grammar cahool,hawthorn,4878,nsw,19601011.0,3040069,0
matthew,walls,1121.0,massie place,the stockyards,dalby,3352,nsw,19170118.0,6147905,tommy,gre ne,122.0,nanima road,port 44,lower temclestowe,6064,vic,19901006.0,6395843,0
caitlin,dominey,2.0,nan,kilburnie,plainby,6018,nsw,19761113.0,3992744,fergus,ryan,238.0,percy croscent,mariner views,birminghma gardens,2148,nsw,19021227.0,4783232,0
sebastian,doody,10.0,mcintyre street,nan,molong,2061,qld,19881126.0,4712894,jolly,kiana,23.0,ashcroft crescent,vil lao2,airds,4507,wa,19220507.0,6113261,0
ebonie,quinton,143.0,nan,warialda,nan,3910,qld,19781228.0,7282886,lewis,strubbe,7.0,badenoc hcrescent,meadow banks,bayview heights,2564,nsw,19900106.0,7706707,0
cameron,matthews,6.0,blackett crescent,cranbrook,peterborough,4701,qld,19320515.0,2692792,william,kempe,55.0,dallachy place,yarraah,keysborough,5043,qld,19280103.0,8619692,0
taliah,armanini,23.0,lind close,telebang station,matraville,4021,vic,19210204.0,4931434,matisse,chandelr,362.0,mcbryde crescent,21st,gowrie,3498,wa,19980731.0,5696159,0
sarah,white,97.0,murranji street,nan,cronulla,2287,wa,19320303.0,7287941,charles,hurkett,77.0,pocket avenue,craigview grove,rowvikle,3223,sa,19841222.0,9205765,0
hamish,chandler,9.0,eton place,allanvale,bribie island,2831,tas,19871001.0,3981694,peta,tarsissi,nan,rivett srteet,glen alvie rsd,kendall,2328,nsw,19641102.0,1498722,0
jasper,tsialafos,nan,stutchbury street,st francis vlge,cook,2233,nsw,19220428.0,8232480,tynan,laning,325.0,neeld place,rockvwe,ashgrove,6071,qld,nan,5239410,0
dale,sherriff,16.0,oxley street,brentwood vlge,whitton,2024,vic,19850402.0,4498530,matthew,frew,23.0,bindels treet,ascot park,bunbury,2234,qld,19330523.0,2214288,0
madalyn,noble,21.0,waddell place,caroona village,mathinna,4051,nsw,19460804.0,7883652,maria,dun,28.0,sheaffe xtreet,brookvale,midway point,2229,wa,19990308.0,2567879,0
michael,boyle,3.0,river street,nan,lakemba,2611,vic,19091217.0,7962096,garnett,raquel,60.0,tepper circuit,nan,balwyn north,2025,wa,19280505.0,9109106,0
clodagh,tromp,7.0,boustead circuit,lochenfels,greenacre,2770,nsw,19870808.0,7950786,taliah,clarke,16.0,nan,brentwood vlge,green acre,4158,qld,19521121.0,8211585,0
gianni,carrabba,670.0,bambridge street,grangemore,bassendean,2602,vic,19740108.0,9777753,br inlry,ho,6.0,vickers crescent,parks cottage,greenwith,2166,sa,19311119.0,9420562,0
max,stanley,20.0,whitford place,nan,manly vale,3095,nsw,19870211.0,8658470,alissa,ryan,22.0,boobialla street,urimbira,seaforth,6018,nsw,19990829.0,1669592,0
kylie,stanley,10.0,bugden avenue,wrem house,nunawading,2653,sa,19481020.0,6634230,chelesa,sitarenos,2.0,chevalley loop,argyle,leichhardt,2611,qld,19470522.0,3656932,0
liam,nitsolas,7.0,tauss place,dp 808602,koo wee rup,2287,vic,19400210.0,3752472,ayla,poor,11.0,cowdery lpace,richmond caravan park,burwood east,2200,nsw,19200801.0,8015794,0
bertie,faraday,30.0,sid barnes crescent,c/-bundoora park,lismore,832,qld,19840818.0,4606633,zali,walppkle,25.0,william husson crescent,muralappi,brymaroo,3147,wa,19550701.0,9616019,0
montana,webb,28.0,joyce place,ormerod cottage,surfers paradise,2035,vic,19420710.0,8424221,matthew,priest,310.0,benson drescent,glenhurst,tarragkndi,4124,qld,19860226.0,2553510,0
emma,dent,nan,partridge street,elizabeth residential village,ballarat,2285,vic,19900531.0,1162702,cooper,mcneiwll,119.0,the sandys,maidment place,dungog,5075,nsw,19080127.0,2706283,0
amy,flannery,15.0,jansz crescent,timberscombe,lakemba,5556,qld,19871219.0,1702911,ruby,mccarthy,9.0,nan,clear creek,minto,3305,qld,19490828.0,9370792,0
william,buhagiar,127.0,mataranka street,retirement village,mundingburra,5211,nsw,19350212.0,5998949,isabela,pride,29.0,porteousjcrescent,nan,black rock,2062,vic,19630926.0,7058877,0
lucas,portors,6.0,ballard place,mariner views,noble park,4061,wa,19381227.0,6890246,courtney,hylhd,2.0,gask place,sec 1,cobar,2263,vic,19511001.0,9099158,0
emiily,nguyen,215.0,lelta place,yanalah,nowra,4179,qld,19091124.0,2809085,henrya,ryan,22.0,marconi crescent,nan,tea tree gully,4019,qld,19930928.0,6244854,0
thomas,snoad,26.0,mcclintock street,st francis vlge,warilla,4551,vic,19790413.0,3010606,katelyn,cochrane,2.0,thozet place,eden park,swan reach,2759,nsw,19910821.0,9564362,0
lachlan,crouch,21.0,northbourne avenue,navillus,sherwood,4305,qld,19781007.0,5148084,nicholas,huxley,12.0,biala place,c w v,anglsea,3109,nsw,19921105.0,6501674,0
campbell,nguyen,6.0,diselma place,villa 2,collinswood,4343,nsw,19630325.0,2861961,alia,haydock-wilson,6.0,croton street,kimberley,the ecntrance,3132,nsw,19901212.0,3171888,0
tyler,dolan,189.0,staaten crescent,newnham house,ringwood north,6059,qld,19821028.0,6683175,lachlan,cicconi,nan,waite street,nan,loftus,3108,vic,19200324.0,1514534,0
mackenzie,reid,37.0,ebden street,unt 2,malabar,2233,vic,19550203.0,8091055,katie,noble,16.0,torrens street,old hiloside,rose bay,4510,nsw,19050728.0,6816111,0
michelle,dearing,183.0,riordan street,dunbar heights,coomera,3219,wa,19000323.0,4082175,eloise,afford,188.0,dennystreet,fairfield housing bg,caves beach,2118,nsq,19090702.0,8884493,0
april,campbell,101.0,clive steele avenue,old hillside,nan,2913,qld,19890501.0,2285966,carlin,brooker,57.0,sturtaevnue,lakeview court,alice springs,3174,qld,19651223.0,4263375,0
thomas,carmody,7.0,waugh close,kona,elwood,2066,vic,19540605.0,5434473,imogen,broadby,70.0,letters street,jemalong retrmnt vlge,frankston,3194,vic,19840516.0,5771467,0
harry,dignam,22.0,investigator street,nan,fairlight,2535,qld,19241105.0,2134538,benjamin,lowe,45.0,macrossan crescent,nan,kingdton,6075,nsw,19250611.0,5513136,0
keziah,thind,111.0,tate street,unt 1,kincumber,5043,nsw,19561112.0,5822993,josyua,white,11.0,finlaysonz place,hayfield vlge,the enyrance,4178,nsw,19560417.0,3821555,0
aikaterina,hewetson,13.0,jabanungga avenue,moorabee,bowen mountain,2148,vic,19500330.0,7093866,cooper,hamjmer,20.0,egglestoncrescent,nan,bunbury,4709,qld,19680910.0,7753471,0
lauren,perre,22.0,castleton crescent,karinyah,orange,7250,qld,19820605.0,6993851,joshua,fauser,2.0,unt 2,harrington pcircuit,kingsford,2280,nsw,19820606.0,4981335,0
jessica,white,4.0,levi place,habitat,carlingford,6054,vic,19691105.0,8241849,taylor,green,30.0,jay place,little tinana,cremorne,3564,wa,19461212.0,1468008,0
emiily,jeffries,39.0,oxley street,paddy,blair athol,4051,wa,19250402.0,9596327,finn,ryan,5.0,nan,champsaur,coombabah,2536,vic,19500807.0,3429777,0
sam,blake,72.0,stockdale street,yarrandale moonee,sandgate,2262,nsw,19511223.0,4671131,cameron,virgeln,51.0,wilson crescent,blacklead farm,stephens,2110,nt,19400306.0,5118228,0
charlotte,needham,46.0,wattle street,courallie,colo vale,3161,sa,19890118.0,2377987,madeleine,nevin,85.0,majurs road,rocklznds,st kilda east,2092,sa,19230620.0,3536031,0
april,nguyen,7.0,nan,mungrup stud,branxton,2018,qld,19210113.0,1634109,nan,negri,159.0,hageltho rn street,port rush parade,port macquarie,4702,qld,19260319.0,4740975,0
tarshya,hazell,51.0,chauvel circle,nan,toorak,3073,nsw,19211102.0,1853367,alysha,reid,747.0,clive steel e avenue,townhouse 5,kiama heights,3710,vic,19940904.0,7294389,0
mia,miles,54.0,beirne street,pacific palms caravn park,windsor,3268,nsw,19720726.0,3671331,emiily,boyle,25.0,bega fl ats,rose valley farm,loganlea,3141,wa,19220406.0,5388162,0
katherine,hyland,16.0,kootingal street,nan,montmorency,3023,nsw,19400714.0,9161147,grace,mcvicar,39.0,namatjira drive,nan,chisholm,4818,vic,19540503.0,2929679,0
jaime,whisson,nan,davenport street,nan,joondanna,6062,qld,19140828.0,3039182,peta,callister,16.0,baracchi crescent,jaholmazpark,moranbah,2117,qld,19871125.0,4177367,0
xavier,campbell,9.0,norton street,pine camp,coniston,5092,nsw,19640316.0,9178267,colquhoun,jack,17.0,nan,glenburn,parramatta,2000,nsw,19660816.0,1194516,0
madison,seddon,9.0,wirilda street,killarney,rosebery,4109,vic,19770403.0,7497285,samantha,mapstlne,44.0,hutchins street,golden ponds resort,maitland,276,sa,19941217.0,4499927,0
jake,vigneswaran,24.0,franklin street,westside,geelong west,4114,vic,19700129.0,2559983,harrison,stirland-mitchell,176.0,badimars street,wirreanda vlge,port augusta,2196,qld,19040106.0,3551585,0
alexandra,yiannoulis,159.0,archdall street,tall pines,rowville,3284,vic,19790913.0,7515259,angus,godfrey,1.0,lamingtons treet,ulc 4,pannawpnoica,5660,vic,19050930.0,8426472,0
desi,spargo,114.0,tenison-woods circuit,kenara,abbotsford,7261,qld,19800308.0,9515868,amy,drzezdzon,11.0,magennis place,se 161,ashford,6100,vic,19000219.0,4126935,0
hari,warnock,8.0,jansz crescent,brentwood vlge,broadmeadows,2486,qld,19350219.0,7539077,madeline,bissett,3.0,wagga street,bonnie doon,port brolghton,3977,nsw,nan,8938036,0
taylor,bevis,20.0,spofforth street,nan,burwood,3175,nsw,19270430.0,6848520,david,pestka,95.0,tadgellplace,belgrave,abbotsford,4717,nsw,19980517.0,5698675,0
bethany,belonoha,17.0,carstensz street,greenhills,samford,6023,vic,19870512.0,9824396,emiliy,bradshaw,19.0,parkhill street,foxdown,south grafton,4287,vic,19270912.0,2964855,0
emiily,reid,32.0,ina gregory circuit,nan,camira,3172,nsw,19041113.0,8734967,taylor,bevis,20.0,spofforth street,nan,burwood,3177,nsw,19270430.0,6848520,0
sienna,lock,5.0,outtrim avenue,seaforth senior citizens vlge,coopers shoot,4119,vic,19650410.0,3787467,taylor,thorpe,11.0,kambalda c rescent,louisa tor 4,angasgon,2777,qld,19421128.0,2701790,0
noah,bruhn,23.0,boas place,engelbert wing,lilydale,4390,nsw,19590207.0,8815164,montana,lowe,18.0,stanfield close,nan,plympton south,2111,vic,19230424.0,5226883,0
william,matthews,154.0,victoria street,nan,hughes,2134,wa,19940831.0,2176052,mitchell,hruby,23.0,illidge place,milrbodale,crescent head,6225,qld,19790712.0,3945815,0
ruby,clarke,368.0,jackie howe crescent,parklands village,bundaberg,2030,nsw,19250903.0,9905791,jayde n,white,10.0,mcclintock street,nan,melvilke,4308,nsw,19590819.0,2360230,0
toby,fernando,15.0,ulm street,quandialla,ashwood,2141,vic,19380511.0,2977480,michaerl,maynaryd,132.0,rogers street,leisure living vlge,pooraka,2144,nsw,19570508.0,3096389,0
madison,dent,14.0,mault place,rockwood,gordonvale,886,wa,19440208.0,1552323,zali,shadbllt,56.0,tillyardb drive,nan,brown hill,4890,wa,19440205.0,7276255,0
aikaterina,redington,146.0,chandler street,ben hill,meadow creek,3624,vic,19160205.0,4293148,alissa,yelds,2.0,bingley crescent,woodlands house,leeton,3012,sa,19881106.0,8003824,0
april,nguyen,7.0,nan,mungrup stud,branxton,2018,qld,19210113.0,1634109,amelka,mo,46.0,nan,rowethorpe,waterloo,2017,vic,19010613.0,6555841,0
tansy,carp,11.0,fiveash street,blueberry,loxton north,3551,wa,19360605.0,5801878,jessia,boyes,27.0,molloy crescent,sec 1569,scarborough,4551,tas,19610514.0,7635289,0
xavier,pulford,53.0,nicolle place,nyarrin cottage,findon,6726,wa,19780903.0,6072382,jajie,hofmfan,592.0,dalrymple s treet,carrangarra,vauclyse,4356,naw,nan,4392122,0
mathilde,cookson,8.0,shakespeare crescent,burrawang,safety bay,5158,nsw,19570319.0,4257072,peter,ha ge,3.0,maclaurin crescent,nan,ormond,4704,tas,19190517.0,6174860,0
william,markellos,13.0,hartog street,homewood,mansfield,3029,qld,19770717.0,1866346,nan,clarke,117.0,hurley street,weemilah,tallebugdera,4021,vic,19010403.0,4822857,0
elki,menzies,1.0,lyster place,booroondoo north,northwood,2585,vic,19980624.0,4970481,jake,george,22.0,springvale drive,inverwood,belmont,3350,wa,19200727.0,3265845,0
jacobie,shepherdson,316.0,augusta court,pinda,ardeer,5069,nt,19830606.0,2226979,lachlan,red,20.0,starkestreet,busbey's flat,caulfield,2611,vic,19600906.0,3614628,0
james,hyland,38.0,hurley street,springmount,emu plains,3207,nsw,19870607.0,7791289,kylb,careless,75.0,mcbryde crescent,rowethorpe cgynet hostel,ivanoe,6074,sa,nan,3208751,0
jack,steinert,61.0,french street,meadows estate,adamstown,4350,vic,19460712.0,3691990,alia,haydock-wilson,6.0,croton street,kimberley,the ecntrance,3132,nsw,19901212.0,3171888,0
lia,shelley,102.0,wisdom street,de cameron,port lincoln,2747,tas,19510313.0,7625458,antonio,hagwe,34.0,grigsnplace,warrawong,tinamba,3636,nsw,19330331.0,8499345,0
blake,ryan,5.0,nan,town & country caravn park,bundaberg north,2484,nsw,19850601.0,6826301,de la cruz,nichllas,1.0,pelsart street,rosetta village,vermont south,4017,vic,19180823.0,4669159,0
james,mcclelland,9.0,chandler street,glen elgin,hinchinbrook,4350,nsw,19270128.0,5369982,jayden,blake,3.0,kemsley place,mlc ceyntre,kariong,2210,qld,19020112.0,7106228,0
aleisha,spratt,16.0,wild street,ashbank,seaton,4310,sa,19920328.0,6548039,marinos,anton,44.0,geils court,mayflower retrmnt vlge,bridgewater,4066,vic,19510826.0,7146853,0
chelsie,nan,27.0,kauper street,lesma,eastwood,4070,nsw,19161017.0,6512341,john-paul,pra,22.0,david street,greater ce ss vill,croydon north,4737,wa,19800811.0,8703902,0
tara,white,1.0,bugden avenue,belvoir,mona vale,2282,vic,19870412.0,9595240,ella,mahno,51.0,ulm tsreet,nan,northmead,2086,nsw,19330520.0,4464237,0
james,ryan,14.0,levien street,cara hill,caulfield,2104,nsw,nan,5857843,georgia,demetriou,17.0,canberra avenue,nan,ballina,3871,nsw,19200828.0,1391870,0
jake,simmonds,37.0,castley circuit,lyndilan,mansfield,6027,nsw,19110310.0,6453549,nan,dantiochia,nan,wiburd street,solander centre,como,4035,nsw,19221020.0,6629558,0
keeley,slape,10.0,arthaldo court,glenore grove,kogarah,6012,nsw,19301222.0,9981980,mattheo,hazell,13.0,palmer street,jarlah,harbord,4116,qld,19240211.0,2546491,0
maya,ryan,74.0,medley street,glen echo,westmead,2500,nsw,19360504.0,5518965,megan,jessup,5.0,wyatt steet,beachfront c aravan park,ringwood,3225,nsw,19010928.0,9738709,0
amber,von hoist,75.0,pattinson crescent,school house,hoppers crossing,3311,vic,19970624.0,8009122,mol ly,garcia,1.0,chuculba crescent,arawang,morwell,2084,qld,19571103.0,2305243,0
damien,webb,34.0,molesworth street,fairfield housing bg,werribee south,2448,qld,19440826.0,5682631,aneka,milburn,103.0,wilkins street,clisbyfarm,kuraby,2715,qld,19171108.0,4533360,0
kadin,david,20.0,frater crescent,nareen gardens hostel,ottoway,4218,nsw,19020916.0,8270473,harry,matthews,205.0,ferguson circuit,nan,herberron,6722,vic,19690515.0,5231050,0
nicholas,singleton,nan,lanley square,henry kendall bayside,malabar,4560,qld,19430819.0,7737769,courtney,clarke,24.0,myles connell crescent,nan,northgate,4621,nsw,19410813.0,8144739,0
blake,steed,17.0,chirnside circuit,rosetta village,balwyn north,2731,qld,19880408.0,3748565,jordan,allegretto,22.0,stacy s treet,b,bonny rigg,2069,nsw,19380915.0,1390998,0
mia,white,6.0,theodore street,lamington national,haddon,2905,nsw,19640403.0,5969084,jaden,parr,12.0,sid barnesz crescent,nan,orange,4744,qld,19210526.0,7179398,0
lily,matthews,6.0,gilmore crescent,masonic memorial village,nan,3880,vic,19960620.0,8250432,phillip,ngueyn,83.0,clark place,wollongbar,st kilda,3808,nsw,nan,9799704,0
benjamin,boccuzzo,1.0,ashley drive,oyster farm,buckleboo,3165,sa,19730308.0,5401507,keegan,stubbs,30.0,sellwoom street,transvaal,westmeadows,4870,nsw,19650506.0,9736949,0
isabella,hoehne,8.0,casuarina street,wai iti,salisbury,2452,nsw,19880607.0,4585386,ella,blkae,14.0,mckinlay street,cape hawke hosptl medcl centre,wendouree,2060,sa,19770427.0,9846556,0
luke,mcphie,20.0,wheadon street,beltunga,christmas creek,6058,nsw,19110123.0,8869942,tifafny,nan,26.0,southern close,westleigh,kirribilli,3437,qld,19860301.0,7929652,0
emiily,maida,27.0,beaney street,blue gum park,padstow,3340,qld,19790818.0,7320684,ameljia,lowry,54.0,jandamarra street,ellwood,kinglake east,4280,qld,19231009.0,2439451,0
carlin,garcia,46.0,von guerard crescent,nan,clarendon,2140,nsw,19241024.0,1512461,kiana,pieris,33.0,nan,mungrum stud,hawthorn,4650,vic,19370813.0,5026429,0
madison,mcgregor,15.0,godfrey street,springdale,mount pleasant,2049,wa,19230420.0,2493506,caitlin,morrisln,8.0,augustus close,nan,clarkson,4170,nsw,19130704.0,9362649,0
archie,mccarthy,9.0,playoust place,keriroca,ascot,3919,vic,19591221.0,4937930,lauren,hilton,71.0,grayson street,glenmore,coroi,2645,wa,19150223.0,5611249,0
caitlyn,green,105.0,hawker street,snug beach cvn park,crestmead,2145,nsw,19691114.0,2466204,nichohlas,rees,24.0,murrell place,harriman park,hemmant,5162,nsw,19350408.0,3061813,0
mikaela,webb,18.0,knoke avenue,lindis faime,lalor park,3163,nsw,19520804.0,2143157,prytula,tabitha,2.0,totterdell street,rsde 817qallace,nabawa,4017,sa,19930102.0,4076797,0
montana,hawes,15.0,lange place,richon,glenmore park,6530,nsw,19310914.0,7814038,daniel,white,1.0,albermarke place,summer hill,brierfield,3810,sa,19870703.0,8258879,0
kaitlin,goldsworthy,11.0,nan,poitrel,thirroul,2035,nsw,19640517.0,9127277,jacob,maynard,11.0,lutana street,caprice,lower templestowe,2702,nsw,19370219.0,2009297,0
melinda,tuckwell,8.0,stradbroke street,cherry tree,rushworth,2219,qld,19961127.0,5540986,finn,kazmiir,472.0,belconnen way,nan,mackay north,2502,sa,19880315.0,6526812,0
kirra,coppola,33.0,waugh close,tintagel,warilla,3926,nsw,19531118.0,9223478,kyle,campbrll,12.0,fawkner street,the mews royal hotel bldg,ormond,4140,nsw,19631111.0,6974163,0
