given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B
michael,boyle,3,river street,,lakemba,2611,vic,19091217,7962096,michael,daech,55,batman street,rockview,salisbury east,3523,nsw,19130907,9846815
lachlan,crouch,21,northbourne avenue,navillus,sherwood,4305,qld,19781007,5148084,lachlan,shephaerd,1,grainger circuit,willandra,adaminaby,7250,nsw,19080122,3139543
georgia,rundle,3,hicks street,blackbutwood,orange,3078,nsw,19910726,4860814,georgia,clarke,278,blowerinb street,dunfieldpark,port pirie,6111,vic,19990330,3328605
,clarke,,edkins street,conmurra,robina,2162,nsw,19360520,2120525,,lowry,80,kinchela crescent,rowethorpe,rossmoyne,2770,qld,19350708,6616912
benjamin,coleman,12,canopus crescent,,port kembla,2795,qld,19010422,1651755,benjamin,lowe,45,macrossan crescent,,kingdton,6075,nsw,19250611,5513136
,lund,109,caley crescent,allandale aged care facility,mill park,4053,nsw,19180902,7074690,,collibnson,8,parrabel place,fraser lodge,elwozoc,2420,vic,19100819,5602774
benjamin,liccioni,2,golden grove,jestarlei,lavington,2042,wa,19100711,2197467,benjamin,donaldson,34,dunoon street,westwood homestead,st algans,2611,nsw,19331111,2281465
abbey,colquhoun,21,buntine crescent,glen eden,thornlie,2390,nsw,19960607,7703106,abbey,malin,3,burkittl street,mailnga,north maclean,2080,vic,19850328,7401540
,lund,109,caley crescent,allandale aged care facility,mill park,4053,nsw,19180902,7074690,,czarnik,10,bunbury street,glneavon,ulmarra,4252,qld,19601222,3960160
benjamin,hartland,40,ranken place,sorrento,collie,3799,qld,19080206,7081220,benjamin,lowe,45,macrossan crescent,,kingdton,6075,nsw,19250611,5513136
mitchell,wheatley,63,embling street,,mongarlowe,2795,qld,19641102,3016745,mitchell,crossman,75,wakefiel d garden,fairburn park,charlestown,3995,vic,19751101,4081790
,clarke,14,,rowethorpe,newcastle,2220,vic,19670314,9542197,,ebert,69,rapanea street,pangabi,,6061,nsw,19310909,9105802
lachlan,crouch,21,northbourne avenue,navillus,sherwood,4305,qld,19781007,5148084,lachlan,balasubramaniam,26,mackinolty street,balmora lgarden,scarnorough,2388,nsw,19731007,1798069
riley,okoniewski,91,howitt street,rp 24089,rylstone,6174,vic,19101121,1234018,riley,whie,22,william husdon crescent,brentwood vlge,burnside,3064,qld,19941028,3083448
,farrimond,57,tank street,hilltop hostel rowethorpe,modbury,2650,qld,19061111,3876047,,grainger,31,,vinda oldge,winthrop,3629,vic,19251017,9094252
matthew,bissett,11,cowcher place,kassingbrook,surfers paradise,4037,vic,19121107,5435247,matthew,walms,1121,massi e place,the stockyards,dalby,3352,nsw,19280328,6147905
joshua,petersen,8,wybalena grove,lyra park,surry hills,3162,vic,19420824,4895026,joshua,lock,31,,statio r road,logan reserve,6163,vic,19490619,3058210
,white,28,young street,ripplevale,maydena,3102,nsw,19260930,2545305,,reid,11,,green lzgoon,camp hill,6026,vic,19671214,5483640
joshua,sherriff,159,cosgrove street,sun city resort,bligh park,2035,qld,,6454105,joshua,moody,15,el-woodaro,glover street,warren,2304,qld,19580620,9224762
,collinson,8,parrabel place,fraser lodge,elwood,2420,vic,19100819,5602774,,czarnik,10,bunbury street,glneavon,ulmarra,4252,qld,19601222,3960160
adam,tiller,13,westfield shoppingtown (next to medicare,sec 161,page,3128,vic,19410419,2449378,adam,coleman,14,ewart sdreet,camrai village,springfield,2795,nsw,19491208,6543835
emiily,reid,788,tullaroop street,padgee,cooloongup,2640,nsw,19030519,7983751,emiily,green,31,applgelen,julius street,mount colah,2290,vic,19310530,7373124
caleb,newberry,14,mackenzie street,mountainview retirement vlge,emerald,2560,sa,19211203,1454135,caleb,quiill,9,rosebery street,laura pengilly wing,granville,5007,nsw,19040203,8733587
nicholas,wheatley,64,cox street,venture,fennell bay,4740,qld,19681129,6155450,nicholas,mycko,259,alma close,farm shed,centennail park,3000,qld,19450728,3274337
mitchell,mason,5,hurtle avenue,lucerne park,telangatuk,4812,qld,19130817,9172315,mitchell,crossman,75,wakefiel d garden,fairburn park,charlestown,3995,vic,19751101,4081790
,leslie,925,carpenter close,,canterbury,2340,vic,19950608,2438058,,campbell,282,osburndrive,white patch,carralra,6030,vic,,2172403
samuel,wilkins,16,schlich street,wildes mdw,hayborough,3152,nsw,19680910,2994606,samuel,gilbertson,7,phillips place,bulliac str eet,brewarrina,6151,qld,19581011,9448590
lachlan,plumb,14,garling street,brentwood vlge,julatten,4217,vic,19550313,2243015,lachlan-john,snelling,20,summerville crescent,,maldon,3206,vic,19660114,7931741
nicholas,beattie,7,edmondson street,goughs bay,modbury,2036,wa,19170811,3374275,nicholas,huxley,,blackbutt street,burnside,unanderra,2213,vic,19761203,8423125
isobel,burnell,4,heidelberg street,cinema centre bldg,stretton,5680,vic,19900603,1027213,isobel,burnell,4,heidelb erg street,cinema cdntre bldg,stretton,5680,vic,19900603,1027213
georgia,glover-smith,34,howse street,,raby,5340,wa,19790813,8934327,georgia,clarke,278,blowerinb street,dunfieldpark,port pirie,6111,vic,19990330,3328605
lachlan,crouch,21,northbourne avenue,navillus,sherwood,4305,qld,19781007,5148084,lachlan,ryan,51,totterdell street,roseglen,dalhy,3168,qld,19480724,7284475
lily,musolino,13,fernyhough crescent,gunn's gully,burwood east,2097,qld,19600226,9776077,lily,poskey,38,moore o lace,kenbar,lower templestowe,2474,nsw,19210315,8556979
joshua,corbin,83,tweed place,five oaks,keilor,4818,nsw,19721018,7955748,joshua,fauser,2,unt 2,harrington pcircuit,kingsford,2280,nsw,19820606,4981335
william,colquhoun,955,smalley circuit,villa 3,harbord,2200,vic,19141107,1327358,william,reid,18,martin utreet,australiaharcade,smiths lake,2010,vic,19690624,7251376
caleb,roberts-yates,40,millpost close,bandera,cobar,3500,qld,19670914,5399458,caleb,quiill,9,rosebery street,laura pengilly wing,granville,5007,nsw,19040203,8733587
lucy,millar,57,duffy street,burtons lookout,wyoming,2325,sa,19171121,3254520,lucy,rees,78,galveston,badenoch crescent,macquarie fields,3076,nsw,19230613,8204200
lachlan,nguyen,70,bushby close,locheil,wilson,5046,nsw,19660926,4360586,lachlan,balasubramaniam,26,mackinolty street,balmora lgarden,scarnorough,2388,nsw,19731007,1798069
mitchell,mason,5,hurtle avenue,lucerne park,telangatuk,4812,qld,19130817,9172315,mitchell,hunting,14,catchpole qtreet,windara,,3155,qld,19050619,4197943
lachlan,hage,34,ballumbir street,opal cove resort,newmarket,6061,nsw,19850523,3230581,lachlan,ryan,51,totterdell street,roseglen,dalhy,3168,qld,19480724,7284475
joshua,green,13,duncan street,euroka,artarmon,4871,qld,19970505,4108253,joshua,moody,15,el-woodaro,glover street,warren,2304,qld,19580620,9224762
luke,white,31,outtrim avenue,glenora farm,flinders bay,2227,sa,19151010,6925269,luke,boyle,1525,fawkne rstreet,,roxburgh park,2343,nsw,19701125,2420976
amy,blake,351,prevost place,warramunda,hammondville,4422,nsw,19920715,6686050,amy,masno,279,casuarina street,memorial hoyspital,bundaberg,3056,vix,19211126,4368305
lachlan,godfrey,45,lienhop street,sorrento,lalor,2350,sa,19080429,9107241,lachlan,pacey,15,wilshire street,cypress mgarden,wendouree,2770,,19711111,4723081
chloe,musolino,19,warrumbul street,gordonvale,brighton,3782,nt,,7147784,chloe,lowme,344,phillipiaenue,lewin lodge,deagn,4306,aw,19840502,6220613
,webb,15,honyong crescent,wurtulla shopping vlge,narooma,4114,qld,19430207,5897606,,maier,36,,pine view,rydd,4070,nsw,19020410,4418189
,webb,15,honyong crescent,wurtulla shopping vlge,narooma,4114,qld,19430207,5897606,,araujo,225,nepean place,kinross,lake cathie,2302,vic,19140124,5500784
joshua,corbin,83,tweed place,five oaks,keilor,4818,nsw,19721018,7955748,joshua,arribas,30,nicholas street,dangaroo park,kirwan,4086,nt,19800502,7705455
,lowry,6,hadleigh circuit,rowethorpe,rossmoyne,2770,sa,19350708,6616912,,mason,19,sheaffe street,,burwood,2507,nsw,19461025,4113226
zachary,thorpe,101,o'shanassy street,northwest medical centre,cobains,5242,nsw,19340712,2541552,zachary,croker,27,guthridg ecrescent,,rydd,3143,nsw,19630415,9034657
nicholas,leung,40,moorhouse street,two tree hill,boondoola,3732,vic,19951115,7261271,nicholas,huxley,,blackbutt street,burnside,unanderra,2213,vic,19761203,8423125
benjamin,clarke,122,archibald street,locn 1487,nickol,2535,nsw,19010518,1978760,benjamin,bellon,11,croton street,omaru,artarmon,4406,nsw,19120805,3089666
hannah,candida,48,santalum street,moorabee,,2030,vic,19210519,9787204,hannah,liaudinskas,15,hopmanpoace,mt pleasant,orange,2829,sa,19130526,5819558
,farrimond,57,tank street,hilltop hostel rowethorpe,modbury,2650,qld,19061111,3876047,,araujo,225,nepean place,kinross,lake cathie,2302,vic,19140124,5500784
,collinson,8,parrabel place,fraser lodge,elwood,2420,vic,19100819,5602774,,dixovn,4,tytherleigh street,,albany creek,2097,nsw,19040831,8170333
lewis,portlock,11,english court,,burwood,2541,nsw,19240603,6033701,lewis,ryan,10,melba treet,binna burra mountain lodge,yerrinbool,5128,vic,19591211,9701047
,clarke,14,,rowethorpe,newcastle,2220,vic,19670314,9542197,,white,72,lambrigg street,kelgoola,broadbeach waters,3159,vic,19620216,9731855
,muthukuda,11,waratah street,keira,thornlie,0820,vic,19890328,5670243,,grainger,31,,vinda oldge,winthrop,3629,vic,19251017,9094252
,collinson,8,parrabel place,fraser lodge,elwood,2420,vic,19100819,5602774,,araujo,225,nepean place,kinross,lake cathie,2302,vic,19140124,5500784
joshua,coleman,16,mosman place,aralee,kooyong,3431,nsw,19501024,2640319,joshua,dixon,60,croton street,ethnam arm,surrey hills,2617,nsw,19481014,5540614
,dojcic,15,barraclough crescent,brookvale,tolga,2025,qld,19990331,7180320,,babic,1,totterdell street,cooingale,st albans,4060,sa,19450493,3346822
lily,browne,1,spring range road,wandella park snowy,somerset,2042,qld,19990812,1727298,lily,krishnqn,2,bourne treet,redhill,keysborough,2604,qld,19681003,8956118
samuel,neville,6,fitzmaurice street,karkatt,gilmore,2517,wa,19591005,2038776,samuel,rudd,46,powlett street,,kingston,3453,sa,19580819,7309587
,farrimond,57,tank street,hilltop hostel rowethorpe,modbury,2650,qld,19061111,3876047,,collibnson,8,parrabel place,fraser lodge,elwozoc,2420,vic,19100819,5602774
,lund,109,caley crescent,allandale aged care facility,mill park,4053,nsw,19180902,7074690,,ebert,69,rapanea street,pangabi,,6061,nsw,19310909,9105802
,farrimond,57,tank street,hilltop hostel rowethorpe,modbury,2650,qld,19061111,3876047,,green,48,spowers cricuit,,labrador,5063,nsw,19421213,8321036
hannah,morrison,14,strzelecki crescent,orchid square,auburn,2151,qld,19010126,4820527,hannah,bansemer,3,owen cre scent,glynstan,lemnos,3065,nsw,19380604,8798025
,lund,109,caley crescent,allandale aged care facility,mill park,4053,nsw,19180902,7074690,,dixovn,4,tytherleigh street,,albany creek,2097,nsw,19040831,8170333
,gilbertson,5,goodwin street,court units,ethelton,2193,qld,19020904,2879807,,campbell,282,osburndrive,white patch,carralra,6030,vic,,2172403
joshua,heron,23,dooring street,drypoint,barraba,4214,nsw,19700227,6931228,joshua,arribas,30,nicholas street,dangaroo park,kirwan,4086,nt,19800502,7705455
,clarke,,edkins street,conmurra,robina,2162,nsw,19360520,2120525,,babic,1,totterdell street,cooingale,st albans,4060,sa,19450493,3346822
joshua,corbin,83,tweed place,five oaks,keilor,4818,nsw,19721018,7955748,joshua,needham,20,,jackarand alodge,manunda,2325,qld,19130421,6586520
cameron,lavis,2,albermarle place,dananbilla,glenwood,6442,vic,19410723,5700120,cameron,wilkins,528,bruxner close,ivenutre,albury,4607,sa,19580516,1334190
joshua,akot,8,edmunds place,villa 18,dapto,6071,vic,19010703,3188786,joshua,crouch,94,forbes street,,johnsonville,2327,sa,19700216,4813329
,collinson,8,parrabel place,fraser lodge,elwood,2420,vic,19100819,5602774,,reid,32,ina gregory circuit,john flynn medical centre,camira,3172,nsw,19041113,8734967
braiden,hohn,6,swinden street,alanvale,mulgrave east,7140,nsw,19920920,4170069,braiden,hering,26,snowde n place,peppercor lodge,new farm,3016,nsw,19240408,7720229
luke,white,31,outtrim avenue,glenora farm,flinders bay,2227,sa,19151010,6925269,luke,hursey,23,turriffstreet,inishmore,port franklin,4017,lqd,19220923,1219514
joshua,heron,23,dooring street,drypoint,barraba,4214,nsw,19700227,6931228,joshua,avdic,8,archdal l street,nioa,nunawading,3134,nsw,19200415,9571448
adam,clarke,3,skinner street,kona,woodcroft,4878,wa,19270705,7112414,adam,ewald,,wentcher place,longstay caravn park,kempsey,5902,nsw,19180203,2268410
,robson,10,flegg crescent,kuliup,woongarrah,3149,nsw,19880603,6084403,,maier,36,,pine view,rydd,4070,nsw,19020410,4418189
ruby,hulley,,knaggs crescent,strabane,bayswater north,2283,wa,19201008,3808150,ruby,mason,24,cruikshank street,yammacoona,tarragindi,5606,vic,19090627,4941274
,gilbertson,5,goodwin street,court units,ethelton,2193,qld,19020904,2879807,,araujo,225,nepean place,kinross,lake cathie,2302,vic,19140124,5500784
jayden,markellos,21,la perouse street,fairholme,toorak,3121,sa,19620130,4234492,jayden,,3,o'sulliva street,the lodge,mount evelyn,2169,nsw,19331220,7133986
william,vanderwesten,11,william wilkins crescent,wyuna,grenfell,5290,nsw,19500801,2499394,william,pia zza,219,monfries place,weemilah,pymble,5605,nsw,19150522,8044732
georgia,rees,40,maclaurin crescent,spring creek,fullarton,6233,nsw,19210305,5595588,georgia,lionis,,fitchett street,summerh hill,dundowran,5520,vic,19910624,7770207
,felmingham,49,gawler crescent,wingara,wynnum west,6159,nsw,19920718,7791969,,reid,11,,green lzgoon,camp hill,6026,vic,19671214,5483640
joshua,petersen,8,wybalena grove,lyra park,surry hills,3162,vic,19420824,4895026,joshua,arribas,30,nicholas street,dangaroo park,kirwan,4086,nt,19800502,7705455
benjamin,everett,17,herron crescent,redhill,forrestfield,3550,nsw,19621023,2043392,benjamin,morr ison,16,kingscotecrescent,malanda orchard,sanctuary point,0280,nws,19761231,3201927
joshua,coleman,16,mosman place,aralee,kooyong,3431,nsw,19501024,2640319,joshua,fauser,2,unt 2,harrington pcircuit,kingsford,2280,nsw,19820606,4981335
abbey,matthews,12,de graaff street,denture clnc,woy woy,2902,qld,19850806,6455816,abbey,grewn,6,aspinall street,roseda le,mannum,3012,vic,19300314,5453075
joshua,heron,23,dooring street,drypoint,barraba,4214,nsw,19700227,6931228,joshua,stalney,1,weddin circuit,rocklands,cabraatta,7320,nsw,19381229,5425400
,clarke,14,,rowethorpe,newcastle,2220,vic,19670314,9542197,,neville,71,pleasance place,macarthur place,wanniassa,3875,qld,19730731,5739885
,fullerton,20,leichhardt street,gostwyck,chelsea heights,6107,nsw,19620113,4058902,,monda,54,burrinjuck crescent,,aubrun,3345,nsw,19041125,9464025
amy,jessup,27,,sect 12,gawler east,2824,vic,19461007,9991046,amy,green,8,cahalan place,,east preston,2114,,19900401,2287496
annabelle,couzens,27,mcluckie crescent,earle haven retirement village,,0870,vic,19260508,9397671,annabelle,romeyn,18,ferrier place,sec 247,bray prak,6155,vic,19350129,2470380
,muthukuda,11,waratah street,keira,thornlie,0820,vic,19890328,5670243,,milla,1,bandulla street,sherwood,forcett,3463,tas,19580204,7520191
sophie,grosser,86,tryon street,bethel hostel,bull creek,3875,wa,19011031,6415988,sophie,manson,14,elizabeth xrescent,manorhouse,gorokan,3465,vic,19510201,4818868
ruby,parashar,773,tytherleigh street,the willows,eastwood,4605,sa,19900510,1990268,ruby,mason,24,cruikshank street,yammacoona,tarragindi,5606,vic,19090627,4941274
jessica,mayer,25,dugan street,willandra,mittagong,6056,sa,19340201,3346974,jessica,kusdek,,limestone avenue,jinchulla,lavington,4519,qld,19721222,3705755
,white,28,young street,ripplevale,maydena,3102,nsw,19260930,2545305,,babic,1,totterdell street,cooingale,st albans,4060,sa,19450493,3346822
brianna,ryan,7,bingham circuit,beltunga,highett,6330,qld,19310316,9339689,brianna,ranson,143,scott street,blue hills,mitcham,4261,vic,19480409,2774725
,fullerton,20,leichhardt street,gostwyck,chelsea heights,6107,nsw,19620113,4058902,,allard,26,burnie north west private hospital,dyring place,south perth,4852,nsw,19491011,9472794
jacob,o'shannessy,233,osburn drive,goldenoaks village,maitland,2640,nsw,19380807,4654746,jacob,wbeb,14,hawdon treet,aumuller house,forest lodge,6050,nsw,19450315,8971806
benjamin,clarke,122,archibald street,locn 1487,nickol,2535,nsw,19010518,1978760,benjamin,green,12,woolner circuit,mirani,reynella,2905,sa,,8195933
jacob,o'shannessy,233,osburn drive,goldenoaks village,maitland,2640,nsw,19380807,4654746,jacob,beatton,,maharattacircuit,specialist centre,robertson,2643,nsw,19860630,9285118
,muthukuda,11,waratah street,keira,thornlie,0820,vic,19890328,5670243,,czarnik,10,bunbury street,glneavon,ulmarra,4252,qld,19601222,3960160
lachlan,hage,34,ballumbir street,opal cove resort,newmarket,6061,nsw,19850523,3230581,lachlan,goldsworthy,5,wanganeen avenue,howie circuit,sheidow park,2038,sa,19380108,4133306
rhys,horsley,11,,calala farm,sale,7310,wa,19070227,5179281,rhys,horsley,11,,calalafarm,sale,7130,nsw,19070227,5179281
,lowry,6,hadleigh circuit,rowethorpe,rossmoyne,2770,sa,19350708,6616912,,white,72,lambrigg street,kelgoola,broadbeach waters,3159,vic,19620216,9731855
,gilbertson,5,goodwin street,court units,ethelton,2193,qld,19020904,2879807,,czarnik,10,bunbury street,glneavon,ulmarra,4252,qld,19601222,3960160
riley,mort,4,shirra close,the meadows,kalamunda,0880,nsw,19870801,4540256,riley,kelley,8185,edmond close,leisure living vlge,mount stuart,2706,sa,19390207,4148621
chloe,musolino,19,warrumbul street,gordonvale,brighton,3782,nt,,7147784,chloe,whitie,22,macgregot street,merimaja,bunbury,2782,nsw,19330113,6064969
sophie,bevis,8,bungonia street,fernlea,ringwood east,2541,vic,19820602,4133682,sophie,masojn,23,,,greensborough,2020,qld,19341211,7259553
caleb,webb,52,badimara street,retirement village,kuraby,4655,qld,19890709,7501704,caleb,dabinet,30,springfields farms,rodway tsreet,mount ommaney,3133,qld,19040620,2071263
daniel,belperio,17,templeton street,murray vale murray valley,gawler west,2066,nsw,,8978859,daniel,callahtn,119,halifax close,medical ce ntre,smythesdale,2400,nsw,19530309,3925704
