given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
harrison,blackwell,50.0,leist street,ruffenuff,christies beach,3977,vic,19570321.0,6072506,harrison,du,22.0,cooks treet,green abnk,adelong,5244,wa,19320522.0,6650303,0
jessica,blackwell,20.0,mcgee place,brentwood vlge,ermington,2795,sa,19801015.0,4099338,jessica,mac nell,13.0,neeld place,bessy sue,sheffield,3124,atc,19160213.0,7779746,0
alex,beatton,237.0,kosciusko avenue,anzac house (cnr archer s street,midway point,4214,sa,19100717.0,3485662,alex,webb,92.0,outtrim avenue,st francis village,paddington,3056,nsw,19700807.0,5595371,0
nan,stubbs,175.0,aspinall street,cruachan,albany creek,5162,vic,19380924.0,6966319,nan,tarquinio,24.0,lindclose,nan,frankston,4505,vic,19650419.0,4738861,0
nan,lodge,634.0,companion crescent,argyle,ballina,2161,nsw,19020407.0,1555679,nan,ranson,34.0,edge place,fernlea,laverton,2008,qld,nan,9730826,0
jacob,delfos,61.0,morgan crescent,valicare,geurie,4557,act,19510208.0,4071052,jacob,coppola,3.0,smeaton circuit,deer farm,stanmore,3400,sa,19211130.0,8983109,0
jacob,durbridge,153.0,macarthur avenue,little paddocks,albury,4680,nsw,19820308.0,4922810,jacob,weaeer,27.0,fergusonfcircuit,braeburn,hoppers crossing,6062,nsw,19231001.0,4297631,0
stephanie,rasic,5.0,downer place,vlla 18 pacific bay resort,springfield,3523,nsw,19970123.0,3232396,stephanie,braithwaite,86.0,chisholmstreet,bundong,toowoomba,2516,nt,19750104.0,4226794,0
nan,quast,6.0,fincham crescent,zimms corner,penrith,2228,vic,19720423.0,8031551,nan,falting,22.0,gurrang avenue,glenpp,blair athol,2564,qld,19941202.0,2319505,0
nan,clarke,14.0,nan,rowethorpe,newcastle,2220,vic,19670314.0,9542197,nan,kranz,33.0,pandanus btreet,tantallon,bowral,2264,nsw,19330726.0,6581103,0
james,wyllie,7.0,university of canberra,westfalls,sippy downs,3201,wa,19811112.0,6047605,james,thorpe,27.0,cusack place,nan,kardinya,4580,qld,19410413.0,3938054,0
nan,ryan,480.0,britten-jones drive,yulgilbah,roxburgh park,7054,nsw,19610512.0,6344786,nan,alwast,6.0,nunkeri,lhotsky street,brighton,5032,nsw,nan,7148945,0
matthew,priest,310.0,benson crescent,glenhurst,tarragindi,4124,qld,19860226.0,2553510,matthew,ploughman,nan,goodhope,severne crescent,raby,2542,wa,19900710.0,4917759,0
jack,steinert,61.0,french street,meadows estate,adamstown,4350,vic,19460712.0,3691990,jack,colean,7.0,nan,rio rita caravn park,dandenong north,6026,sa,19560223.0,9860608,0
joshua,sherriff,159.0,cosgrove street,sun city resort,bligh park,2035,qld,nan,6454105,joshua,raward,26.0,yambina cerscent,thorndale,macgrdgor,4718,qld,nan,9086686,0
olivia,grubb,25.0,boolee street,berkeley vlge,catalina,2283,nsw,19050616.0,8765826,olivia,iacopeyta,45.0,arnot place,windellama est,point turton,4565,qld,19740702.0,5166554,0
emiily,conaghty,43.0,o'meara place,minjarra,ashgrove,3042,wa,19140520.0,4368793,emiily,mccarthy,10.0,mcintosh tsreet,kiloran,port fairy,6110,nsw,19330313.0,6901115,0
nan,babic,1.0,totterdell street,cooingale,st albans,4060,sa,19450403.0,4779301,nan,white,24.0,maddock place,headland garden,roseb ay,2380,qld,19560217.0,8506035,0
ethan,green,1.0,masonic birks place,ridgebrook,aspendale gardens,2069,wa,19520318.0,8666305,ethan,nguyen,1932.0,lodder lpace,tobr uk hse,clayfield,4405,tas,19971105.0,1140575,0
sam,matthews,15.0,parkin street,hawkins masonic vlge,camp hill,4305,vic,19131126.0,8110517,sam,rogan,36.0,kanooka street,colibna glen,balwynn orth,3280,vic,19380721.0,4941592,0
nan,motbey,43.0,badimara street,rowethorpe,rosebud,3345,nsw,19500328.0,3314402,nan,hyland,86.0,flanagan street,dodonae a wing,boyup brook,2032,qld,19840708.0,5354642,0
riley,kerr-sullivan,166.0,clem hill street,mindaree,oyster bay,7325,vic,19090429.0,7355856,riley,whie,22.0,william husdon crescent,brentwood vlge,burnside,3064,qld,19941028.0,3083448,0
joshua,green,13.0,duncan street,euroka,artarmon,4871,qld,19970505.0,4108253,joshua,lowe,15.0,patton place,redlands,tarcutta,4705,sa,19120201.0,7132911,0
joshua,reid,416.0,muresk street,karingal farm,bayswater north,2160,vic,19160311.0,3652623,joshua,grimsley,22.0,barwonjstreet,nan,carnegie,3136,qld,19390617.0,3359093,0
nan,webb,nan,degraves crescent,marriott downs,maryborough,6151,nsw,19130715.0,5325666,nan,clarke,117.0,hurley street,weemilah,tallebugdera,4021,vic,19010403.0,4822857,0
emiily,zeck,7.0,garanya street,rowethorpe,granville,3226,wa,19000603.0,9875041,emiily,green,24.0,luehmanh street,tawonga rdside,rose bay,2350,wa,19190825.0,2408163,0
william,white,33.0,downes place,nan,normanhurst,3057,sa,19970306.0,9053801,william,ziswiler,68.0,bellchambers crescent,galloway,malvern,2215,vic,19010406.0,5172369,0
lachlan,swoboda,14.0,sue geh circuit,shadoof lodge,katherine,4740,nsw,19931215.0,1635174,lachlan,nan,27.0,mugga way,nan,leichhardt,2105,nsw,19700930.0,6838887,0
zachary,bradshaw,106.0,totterdell street,barossa village,colo vale,3444,qld,19151219.0,6773972,zachary,jevons,79.0,pankhurst crescent,old a frm,oyster bay,4123,nsw,19020103.0,9596699,0
jacob,bradshaw,30.0,tipiloura street,lansdowne,burringbar,2262,nsw,19380406.0,1735204,jacob,maynard,11.0,lutana street,caprice,lower templestowe,2702,nsw,19370219.0,2009297,0
lucas,coleman,27.0,burn street,bluegum,ringwood,2843,vic,19991101.0,7896258,lucas,kulesza,7.0,bertel crescent,southern cross,lawrnece,2577,wa,19460901.0,1047465,0
ella,riddell,7.0,springvale drive,retirement village,melville,5012,nsw,19640405.0,5082521,ella,estcourt,12.0,gellatly pplace,mayfair,braddpn,3850,nsw,19090814.0,2110759,0
nan,reid,46.0,dooring street,windalea,dandenong north,3581,nsw,19130312.0,1322845,nan,ridzing,336.0,kallara close,unt 2,altona north,2177,qld,19320604.0,7712618,0
emiily,hingston,15.0,paul coe crescent,hawkesbury road,mooroolbark,2565,sa,19711219.0,6897463,emiily,kutschki,nan,ebden street,colleton,elwood,2425,nsw,19451004.0,3187789,0
olivia,allanby,9.0,douglass place,nan,dalby,6324,vic,19830328.0,9889496,olivia,bennell,95.0,sidaway street,south seas (cn cook s street,ballarat,6150,sa,19520214.0,9360716,0
nan,colpo,2.0,trigg place,southern cross,clarinda,6018,vic,19280716.0,4186527,nan,leslie,952.0,carpenter close,nan,cantebrry,2340,vic,19950608.0,2438058,0
joshua,millar,1.0,bandulla street,sherwood,forcett,3463,tas,19580204.0,7520191,joshua,corbin,83.0,fiveboafks,tweed pvlace,keilor,4718,nsw,19721018.0,7955748,0
thomas,ryan,24.0,weavell place,coolalie,emerald,4280,vic,19970129.0,8879018,thomas,edis,61.0,kellick place,f lt h0,bateman,3782,nsw,19890830.0,6857124,0
thomas,wasley,4.0,tantangara street,eden park,frankston,5086,wa,19170505.0,7062733,thomas,hare,68.0,gilderston circuit,canow indra,coffs harbour,4311,nsw,19190206.0,3277988,0
thomas,manson,22.0,birbai place,karsul,frankston,6532,nsw,19160504.0,3670653,thomas,tsonis,33.0,de little ircuit,arndilly,rey,5024,sa,19130119.0,9807073,0
ruby,braddy,11.0,allott place,c/-the student village,wynnum west,2260,wa,19440101.0,7323803,ruby,reip,12.0,judkins street,the wilolws,airds,4305,sa,nan,8834327,0
nan,rees,45.0,badimara street,easedale lodge,sanctuary point,2257,nsw,19720228.0,3996047,nan,clarke,117.0,hurley street,weemilah,tallebugdera,4021,vic,19010403.0,4822857,0
matthew,berry,560.0,westbury circuit,rosetta village,north ward,5082,qld,19820813.0,7825135,matthew,etheridge,113.0,louis loder street,wood crest,frenchs forest,3015,vic,19950128.0,5585524,0
nan,bennier,7.0,ruthven street,walnut grove estate,chinchilla,5723,qld,19910528.0,7222769,nan,ridzing,336.0,kallara close,unt 2,altona north,2177,qld,19320604.0,7712618,0
matthew,frew,23.0,bindel street,ascot park,bunbury,2234,qld,19330523.0,2214288,matthew,coleman,9.0,eggers fplace,carinyah station,lalor,4707,vic,19111230.0,1110230,0
jessica,goode,24.0,devonport street,gundamain,springwood,6104,qld,19620120.0,3222738,jessica,claffey,102.0,aronsoncrescent,lamingtonunatlional,wynnum west,2080,vic,19431126.0,7278796,0
emiily,boyle,25.0,bega flats,rose valley farm,loganlea,3141,wa,19220406.0,5388162,emiily,godfrey,5.0,federav highway,tannamu rra,bundaberg,4605,qld,19281007.0,8378813,0
laura,newey,6.0,archibald street,nan,harris park,3006,wa,19570428.0,5725917,laura,mizon,52.0,mugga lane,jarrah rd shopping town,penguin,2038,nsw,19510096.0,4320123,0
bethany,large,9.0,hayball place,hawkhurst cottage,mount stuart,6017,nsw,19541211.0,6608468,bethany,dixon,25.0,burraly court,denny donws,culburr a,2208,nsw,19850214.0,5650922,0
harrison,capurso,7.0,erldunda circuit,bellbird ctge,jan juc,6233,vic,nan,4086030,harrison,mcneull,1.0,geeves cort,branmigans,highett,2319,qld,19280108.0,6287203,0
nan,mcgirr,1170.0,graham street,hopefield,yangebup,3414,vic,19060702.0,7139205,nan,lungershausen,28.0,hilder sreet,morayfieldexchange,redbank plains,4350,nsw,19431008.0,3687513,0
benjamin,lowe,45.0,macrossan crescent,koyo,kingston,6057,nsw,19250611.0,5513136,benjamin,herbert,nan,vonwilleer crescent,nan,geelong east,3163,nsw,19310822.0,6246038,0
connor,hope,24.0,wyselaskie circuit,hidden valley estate,golden bay,3070,vic,19190806.0,1644424,connor,sleat,21.0,toohey lace,manor court,highett,3081,nsw,19040425.0,3130394,0
hannah,bishop,79.0,merriman crescent,nan,millgrove,4625,nsw,19740414.0,4492531,hannah,valengmini,5.0,rymill place,mayo,east maitland,4615,nsw,19490216.0,2488395,0
jack,highet,26.0,mathieson crescent,nan,whittington,3064,vic,19650507.0,6260000,jack,danbty,nan,thompson polace,woorabinda,norwood,2340,vic,19991118.0,1030908,0
nan,lodge,634.0,companion crescent,argyle,ballina,2161,nsw,19020407.0,1555679,nan,charman,753.0,embling tsreet,ameila,sheidow park,6168,nsw,19330313.0,1161308,0
nan,demetriou,4.0,ballumbir street,zimms corner,bayonet head,2550,qld,19100722.0,3790130,nan,carbone,194.0,burdekin street,glente,glen innes,6552,wa,19070409.0,2229631,0
emiily,rook,10.0,hambidge crescent,sec 26,north ryde,4825,vic,19880525.0,6262463,emiily,stearnes,26.0,hugh mckay ctescent,honey patch,ettalpng,2259,sa,19040826.0,7188856,0
samuel,wilkins,16.0,schlich street,wildes mdw,hayborough,3152,nsw,19680910.0,2994606,samuel,gilbertson,7.0,phillips place,bulliac str eet,brewarrina,6151,qld,19581011.0,9448590,0
nan,faehse,65.0,henry melville crescent,goonahra,wanniassa,2173,vic,19490602.0,9923153,nan,harrington,35.0,boult place,nan,narrsgin,4053,vic,19710705.0,5786506,0
nan,weller,39.0,nan,heathfield qld,keilor east,4304,nsw,19640411.0,3408564,nan,horkings,144.0,box hill avenue,alexandra racecourse,paddington,4061,vic,19291011.0,1360308,0
nan,faehse,65.0,henry melville crescent,goonahra,wanniassa,2173,vic,19490602.0,9923153,nan,haythorpe,60.0,heard street,kangaroo groun dwarrandy road,rosbeud,6149,nsw,19010708.0,6149528,0
ty,noble,119.0,sherbrooke street,coolalinga village,woy woy,2500,nsw,19821125.0,2989264,ty,white,25.0,newbery crescent,jillamtong,albany cr eek,630,tas,19111216.0,1390829,0
tyler,berryman,223.0,broad place,villa 3,clayton,6355,vic,19550922.0,2531288,tyler,doan,189.0,staaten crescent,nan,kingsford,6059,qld,19822028.0,6683175,0
nan,crapp,3.0,couchman crescent,glendower,ramsgate,2035,nsw,19500106.0,6187478,nan,beattie,56.0,howchin place,nan,mount isa,3921,vic,19980913.0,3509530,0
jack,danby,nan,thompson place,woorabinda,norwood,2340,vic,19991118.0,1030908,jack,wyllie,11.0,parker tsreet,nan,daisy hill,2440,nsw,19730825.0,7977290,0
emiily,maida,27.0,beaney street,blue gum park,padstow,3340,qld,19790818.0,7320684,emiily,crapp,3.0,couchman c rescent,glendower,ramsgate,2035,nsw,19500106.0,6187478,0
nan,kowald,3.0,hindmarsh drive,green desert,greenwood,2016,sa,19440126.0,8957090,nan,hilton,25.0,heard street,craiglyn,blue haven,2614,wa,19550612.0,1212359,0
mitchell,hunting,14.0,catchpole street,windara,nan,3155,qld,19050619.0,7824179,mitchell,lex,8.0,dexter street,blythlands,upper coomera,2011,nsw,19430227.0,9870170,0
riley,spicer,124.0,mclachlan crescent,glengallan,boort,2508,nsw,19941213.0,3182778,riley,uyttemhowve,nan,outtrim avenue,gowrie,crows nest,2262,sa,19571232.0,1679030,0
liam,cowle,132.0,burbidge crescent,valicare,pomborneit,3824,nsw,19801112.0,5015237,liam,dabinet,32.0,boldrewood street,statue bay,mulgrave east,3121,qld,19851223.0,4783172,0
courtney,weller,35.0,florence taylor street,flt 61,vermont,4352,vic,19910120.0,7615385,courtney,whuet,4.0,green street,armidale private hospital,launching place,2800,nsw,nan,6763868,0
nan,quast,6.0,fincham crescent,zimms corner,penrith,2228,vic,19720423.0,8031551,nan,hindmarch,12.0,clisby close,florina park,bondi junction,4043,nsw,19140616.0,9203492,0
teaha,rawlings,23.0,charterisville avenue,moonby downs,toowoomba,4006,sa,19601115.0,9235941,teaha,kyriacou,17.0,iron place,nan,tambo pper,2783,nsw,19720829.0,6810695,0
nan,nguyen,84.0,small place,jalbarragup homestead,glen eden,3073,qld,19181128.0,5132162,nan,whiteley,1.0,hardwick crescent,centrefairplaza,kardinya,4017,vic,19010920.0,7819784,0
nan,haythorpe,60.0,heard street,kangaroo ground warrandy road,rosebud,6149,nsw,19010708.0,6149528,nan,britten,15.0,whiteside court,nan,kirwan,2330,nsw,nan,2001865,0
nan,teague,38.0,emily bulcock crescent,locn 341,caulfield,2041,nsw,19900523.0,1754920,nan,wanders,453.0,louis loder street,hilltop iew motel,avoca,2284,qld,19120509.0,3198280,0
nan,teague,38.0,emily bulcock crescent,locn 341,caulfield,2041,nsw,19900523.0,1754920,nan,plumb,41.0,mcrae place,castlewood,pakenham,4241,nsw,19460521.0,2390847,0
nan,grierson,326.0,nan,sect 106,mcmahons point,6326,tas,19181212.0,4107638,nan,colquhoun,11.0,strong place,ocean star villas,modbruy,2213,qld,19621022.0,3058669,0
nan,felmingham,49.0,gawler crescent,wingara,wynnum west,6159,nsw,19920718.0,7791969,nan,green,48.0,spowers cricuit,nan,labrador,5063,nsw,19421213.0,8321036,0
abbey,coleman,26.0,ebenezer street,the lodge,nan,2540,nsw,19100116.0,5514906,abbey,grewn,6.0,aspinall street,roseda le,mannum,3012,vic,19300314.0,5453075,0
alex,plumb,41.0,mcrae place,castlewood,pakenham,4214,nsw,19460521.0,2390847,alex,hanna,146.0,pocket avenue,scottsdale,yangebup,3942,vic,19040515.0,7193215,0
nan,genovese,6.0,axon street,aprt 504,march,3166,qld,19681013.0,2402512,nan,webxb,3.0,anukana,mclachla nstreet,eastwood,2121,vic,19175009.0,8331654,0
thomas,montalvo,209.0,trainer court,medical centre,wanniassa,2905,sa,19020302.0,9993328,thomas,butt,nan,hindmarshdrive,mayflower rtermnt vlge,currans hill,3799,qld,19290620.0,2143953,0
nan,reid,6.0,kirwan circuit,ardrossan,shoalwater,4701,vic,19620822.0,7700094,nan,monda,54.0,burrinjuck crescent,nan,aubrun,3345,nsw,19041125.0,9464025,0
emiily,braithwaite,86.0,beasley street,belmont bayview park,st agnes,4814,nsw,19140328.0,4464915,emiily,white,26.0,marrstreet,nan,lower templestowe,3161,vci,19290127.0,4621716,0
bailee,berryman,7.0,jarrah street,bishops creek,stanhope,4053,sa,19780405.0,1761772,bailee,vearifng,18.0,bavin atreet,sun city tourist park,safety beach,6076,nsw,19741208.0,4201844,0
nan,carullo,5.0,longman street,home vlge,mawson,4572,nsw,19260527.0,5895140,nan,carkie,133.0,amagula avenue,fourmile,coodanup,2117,nsw,19280117.0,4243188,0
ruby,ayres,36.0,bussell crescent,mountview,margaret river,2765,vic,19210901.0,5485654,ruby,vincent,1.0,gawler cerscent,knmre street,graceville,3585,nsw,19700602.0,6532162,0
emiily,rankine,32.0,blackham street,sapri,campbelltown,5068,vic,19060404.0,3688640,emiily,wallkey,4.0,barangaroo street,meadowvale village,quilpie,7030,wa,19190615.0,2871929,0
nan,green,13.0,spowers circuit,brookfield,labrador,5063,nsw,19421213.0,8321036,nan,white,28.0,young str eet,ripplevale,maydena,3102,nsw,19260930.0,2545305,0
nan,noble,5.0,carter crescent,belgravia estate,glenwood,5114,vic,19120724.0,8141708,nan,ranson,34.0,edge place,fernlea,laverton,2008,qld,nan,9730826,0
thomas,martinovic,24.0,ivo whitton circuit,the stockyards,greenwith,7307,qld,19801111.0,4222783,thomas,brain,22.0,holmes c rescent,anstee court,hackham west,3465,vic,19711119.0,6218887,0
emiily,braithwaite,86.0,beasley street,belmont bayview park,st agnes,4814,nsw,19140328.0,4464915,emiily,lowry,13.0,chaseling street,nan,ingleburn,2193,nsw,19940616.0,9820630,0
ryan,allsopp,25.0,warramoo crescent,shiloah,atherton,3796,qld,19920806.0,5369163,ryan,whie,19.0,wilkins street,logancrail,banksia,4064,sa,19760204.0,7368589,0
nan,ryan,42.0,beazley crescent,shaudell,torquay,830,sa,19820718.0,9041824,nan,mcigrr,1170.0,graham street,hopedield,yangebup,3414,vic,19060702.0,7139205,0
nan,falting,22.0,gurrang avenue,glenapp,blair athol,2564,qld,19941202.0,2319505,nan,maslich,38.0,ibis street,wee wilbretree,carine,3337,vic,19003129.0,3611483,0
amber,burnell,11.0,captain cook crescent,fig trees,kilsyth,2283,qld,19820812.0,3394398,amber,coleman,13.0,lennard street,barnawartha,wendouree,4163,vic,19960625.0,2700453,0
nan,kowald,3.0,hindmarsh drive,green desert,greenwood,2016,sa,19440126.0,8957090,nan,berry,276.0,cooranil,victoria street,bayswater,3166,nsw,19250620.0,3866668,0
skye,heenan,9.0,hadleigh circuit,nunkeri,blue haven,3072,vic,19911002.0,3918522,skye,clarkae,11.0,buiktplace,nan,northbrridge,2225,nsw,19260328.0,6512778,0
nan,dojcic,15.0,barraclough crescent,brookvale,tolga,2025,qld,19990331.0,7180320,nan,ebert,69.0,rapanea street,pangabi,nan,6061,nsw,19310909.0,9105802,0
nan,oreskovic,16.0,marrakai street,gooroomon park,ballarat,2035,wa,19710815.0,4253689,nan,papageorgiou,22.0,wisdom place,nan,smithfiel dplains,2350,nsw,19070623.0,4609754,0
nan,finlay,14.0,castleton crescent,killuke,bundaberg,4670,wa,19600319.0,1709445,nan,harrington,35.0,boult place,nan,narrsgin,4053,vic,19710705.0,5786506,0
nan,staunton-smith,68.0,frome street,kookaburra village,broken hill,2870,vic,19820117.0,6922783,nan,mcniell,33.0,crozier crcuit,legacy units,yambk,6166,nsw,19460824.0,7072281,0
madison,blake,17.0,owen crescent,pontresina,burraneer,4701,vic,19470410.0,6459959,madison,campbnl,2.0,terrigal crescent,pendleside,port maquarie,4184,vic,19480830.0,4528630,0
lachlan,reid,5.0,carrington road,legacy vlge,yagoona,2464,nsw,19500531.0,3232033,lachlan,ryan,38.0,leven street,pyramid caravn park,bulimba,2251,qld,19010120.0,7889345,0
madison,arganese,1.0,bracker place,padicam,glengarry,2154,nsw,19530610.0,4752945,madison,bradxhaw,13.0,jardine street,nan,norwood,2335,sq,19490115.0,8836136,0
nan,reid,6.0,kirwan circuit,ardrossan,shoalwater,4701,vic,19620822.0,7700094,nan,campton,31.0,kennewellp lace,palms lodge,coolbellup,4711,nsw,nan,2809212,0
lucy,millar,57.0,duffy street,burtons lookout,wyoming,2325,sa,19171121.0,3254520,lucy,rees,78.0,galveston,badenoch crescent,macquarie fields,3076,nsw,19230613.0,8204200,0
nan,colquhoun,11.0,strong place,ocean star villas,modbury,2213,qld,19621022.0,3058669,nan,noyce,5.0,rosellastreet,rowethorpe,nan,2540,wa,19660091.0,2277894,0
nan,farrimond,57.0,tank street,hilltop hostel rowethorpe,modbury,2650,qld,19061111.0,3876047,nan,czarnik,10.0,bunbury street,glneavon,ulmarra,4252,qld,19601222.0,3960160,0
luke,beattie,16.0,blinkhorn place,lucerne park,corrimal,4118,act,19211118.0,1702856,luke,mahony,58.0,scaddan place,weetabella,beenleigh,2830,nan,19550621.0,6010361,0
riley,noble,23.0,onkaparinga crescent,bellambi,cabarlah,3959,sa,19130706.0,1621751,riley,bishop,15.0,hyndes cr scent,vill a 2,toulkey,2641,qld,19741020.0,9752897,0
nicholas,colantoni,2.0,illingworth street,mallee downs,st albans,2518,vic,19651019.0,4914391,nicholas,campbell,23.0,birchallsetreet,karsul,carnegie,2587,act,19690319.0,1631489,0
nicholas,noble,5.0,downes place,buena vista,greenacre,4220,nsw,19330331.0,3691864,nicholas,jermolajew,14.0,hodgson crescent,nan,mosman,2600,qld,19850327.0,5859130,0
nan,dojcic,15.0,barraclough crescent,brookvale,tolga,2025,qld,19990331.0,7180320,nan,noble,10.0,costello circuit,the manor braeside,bicton,2290,qld,19710327.0,9357658,0
